"","germplasmName","predicted.value","std.error","status"
"99","16-36206",83.9981446211281,3.03042677680311,"Estimable"
"100","US16-IL-065-030",80.8306599886102,2.83004939999004,"Estimable"
"101","US16-IL-065-109",80.0441158358181,2.87307204971347,"Estimable"
"102","US16-IL-065-111",82.338231143016,2.83872386917508,"Estimable"
"103","US16-IL-065-125",82.0924729588261,2.90687730702518,"Estimable"
"104","OH13-88-61",90.7681191804745,3.42608697798899,"Estimable"
"105","OH15-191-52",88.1534672089661,3.48077460588653,"Estimable"
"106","Pio25R74",88.2398034818368,3.0935532133939,"Estimable"
"107","16-8737",85.8614239965908,3.13625510347632,"Estimable"
"108","16-18648",75.9451800068442,3.10921396211641,"Estimable"
"109","16-21764",83.0513827606007,2.96800242773349,"Estimable"
"110","16-30848",80.746528192502,3.14192679689387,"Estimable"
"111","17-8057",86.6600721377793,2.93918986105909,"Estimable"
"112","17-9320",83.5371406049732,2.91894898067525,"Estimable"
"113","US16-IL-061-029",85.5516923267585,2.83904184464536,"Estimable"
"114","US16-IL-061-074",86.064207155127,2.8598411808003,"Estimable"
"115","US16-IL-061-132",84.0943913796299,2.87127440988356,"Estimable"
"116","US16-IL-061-179",87.5369917548749,2.95861280894288,"Estimable"
"117","US16-IL-062-031",85.6281869120511,2.87293436406553,"Estimable"
"118","US16-IL-062-068",87.8698242788621,3.04768451175592,"Estimable"
"119","US16-IL-062-071",85.6274734761496,2.97710197569505,"Estimable"
"120","US16-IL-062-097",80.9340242857162,2.97742355926666,"Estimable"
"121","US16-IL-062-109",87.1528898164383,2.88937020769463,"Estimable"
"122","US16-IL-063-003",85.8179571086496,2.87300026345216,"Estimable"
"123","US16-IL-063-154",87.7269987953168,2.78985350447867,"Estimable"
"124","US16-IL-064-005",77.2523819085995,2.88637820314893,"Estimable"
"125","US16-IL-064-083",82.9166394316803,2.85669942982063,"Estimable"
"126","US16-IL-064-095",86.1373669878832,2.88408714839582,"Estimable"
"127","US16-IL-064-137",81.4577078517658,2.86219272922149,"Estimable"
"128","US16-IL-064-160",87.2591270615842,2.79772384072783,"Estimable"
"129","US16-IL-064-199",79.3177857427512,2.89243102635211,"Estimable"
"130","US16-IL-064-204",87.3338369208296,2.86877676393441,"Estimable"
"131","US16-IL-064-229",86.1637845490164,2.87486109789791,"Estimable"
"132","US16-IL-064-234",82.7029409732091,2.95310090164384,"Estimable"
"133","US16-IL-064-235",86.3674747834472,2.8852932286665,"Estimable"
"134","US16-IL-064-240",85.2830548556553,2.94044202035474,"Estimable"
"135","US16-IL-065-019",80.8865892928164,2.86929837316904,"Estimable"
"136","US16-IL-065-031",77.3092820475418,2.86303437398607,"Estimable"
"137","US16-IL-065-032",78.6176709655804,2.90336801259844,"Estimable"
"138","US16-IL-065-034",82.8186249479044,2.94122043816065,"Estimable"
"139","US16-IL-065-037",83.2502785852284,2.84028648564379,"Estimable"
"140","US16-IL-065-076",82.343768826533,2.87086823443435,"Estimable"
"141","US16-IL-065-094",80.2921241938268,2.8604643184354,"Estimable"
"142","US16-IL-065-104",79.3334226908636,2.87262948377529,"Estimable"
"143","US16-IL-065-107",80.606314416009,2.82866639850082,"Estimable"
"144","US16-IL-065-113",81.1496270593409,2.88902754123245,"Estimable"
"145","US16-IL-066-044",81.1638942031606,2.88900482390313,"Estimable"
"146","US16-IL-066-090",87.9020677939551,2.9037598549286,"Estimable"
"147","18-370",79.0668720776332,3.2380921169658,"Estimable"
"148","18-827",86.6605206416082,2.91044837838099,"Estimable"
"149","18-842",86.303053529822,2.72794677013245,"Estimable"
"150","18-870",81.4031207199374,3.17761881192497,"Estimable"
"151","18-904",81.9232785037234,3.01020725519163,"Estimable"
"152","18-956",82.1509605507316,3.06397748068316,"Estimable"
"153","18-957",82.8612545318532,3.19084876555655,"Estimable"
"154","18-1010",81.3052275885704,3.15722429156155,"Estimable"
"155","18-1050",79.2622283816576,3.21597949399435,"Estimable"
"156","18-1108",79.8276095138805,3.25295134666212,"Estimable"
"157","18-1250",79.8394139564336,3.04074923663125,"Estimable"
"158","18-1435",80.9809196877629,3.27597487056269,"Estimable"
"159","18-1577",83.51459174586,3.0591799425363,"Estimable"
"160","18-2408",79.3121300874428,3.28248947966961,"Estimable"
"161","18-2610",82.352364139323,3.1403455037166,"Estimable"
"162","18-2616",79.4390858443684,3.18936041031203,"Estimable"
"163","18-2677",82.0279817234819,3.12340126664924,"Estimable"
"164","18-2872",74.3647969459298,3.17063489584081,"Estimable"
"165","18-3238",81.8380183747083,3.10756551972012,"Estimable"
"166","18-3312",80.3614630384488,3.15081286198913,"Estimable"
"167","18-3314",78.3975963384684,3.18754945613421,"Estimable"
"168","18-3977",75.7691023004246,3.24474903231456,"Estimable"
"169","18-4022",77.6836467000538,3.26064056116612,"Estimable"
"170","18-4360",80.8818357087527,2.94519215694723,"Estimable"
"171","18-4405",80.9954564102098,3.04976002127772,"Estimable"
"172","18-4425",80.9352731294274,3.17435537705363,"Estimable"
"173","18-4614",81.2276187793732,2.92173745657617,"Estimable"
"174","18-4679",81.6054528741854,3.33727494669226,"Estimable"
"175","18-4772",79.7679848365888,3.00498878947095,"Estimable"
"176","18-4910",84.3718206620364,2.76634828529253,"Estimable"
"177","18-5066",83.1375676164619,2.99748299512753,"Estimable"
"178","18-5160",79.8336648046874,2.93908899089508,"Estimable"
"179","18-5176",80.1478410350238,2.92695825151266,"Estimable"
"180","18-5270",85.0932027883056,2.94468759119799,"Estimable"
"181","18-5304",82.1662353964967,2.98250284419656,"Estimable"
"182","18-5625",82.955692558139,2.94793140914595,"Estimable"
"183","18-5737",86.7651739908183,2.7710467056085,"Estimable"
"184","18-5837",83.3336879200968,2.79078532921708,"Estimable"
"185","18-6079",80.5413618735546,3.16955458819121,"Estimable"
"186","18-6242",81.944065658381,3.16081905754675,"Estimable"
"187","18-6274",86.0179367538386,2.86185156170419,"Estimable"
"188","18-6551",83.5426011639752,2.98555739851987,"Estimable"
"189","18-6555",76.5394278779377,3.07818178223553,"Estimable"
"190","18-6651",83.3234170633008,2.99923864296056,"Estimable"
"191","18-6852",87.1482007951238,2.81429408934714,"Estimable"
"192","18-6860",84.0604478129179,2.97101919113331,"Estimable"
"193","18-7071",78.480718870339,3.06406588291664,"Estimable"
"194","18-7235",81.6358760168578,3.2930619970956,"Estimable"
"195","18-7320",86.8183261752831,2.86283755067439,"Estimable"
"196","18-7364",82.8311591118586,2.98216400101652,"Estimable"
"197","18-7417",82.5657611275719,2.88593977619532,"Estimable"
"198","18-7518",82.0117810523955,2.95418681737813,"Estimable"
"199","18-7562",82.2693461741202,3.0085071693071,"Estimable"
"200","18-7632",81.4297697021069,3.00193262887007,"Estimable"
"201","18-7675",81.9442951568168,3.06119874389583,"Estimable"
"202","18-7750",85.1646218672672,2.89236324787031,"Estimable"
"203","18-7752",81.0412433513549,2.96664831103501,"Estimable"
"204","18-7811",82.8571773311776,3.05038640628227,"Estimable"
"205","18-7836",78.4185878332899,2.99536737243693,"Estimable"
"206","18-7848",82.8551411042261,2.85737321703672,"Estimable"
"207","18-7928",84.3251026222622,2.77438434449199,"Estimable"
"208","18-7943",80.968034286202,2.75531604527223,"Estimable"
"209","18-8008",79.9630507672991,3.18555886476454,"Estimable"
"210","18-8035",77.7507361820567,3.0647295882462,"Estimable"
"211","18-8039",80.5195561050115,3.06830442239003,"Estimable"
"212","18-8051",77.1146751437442,3.02652292379114,"Estimable"
"213","18-8066",83.836568482305,3.05653896627563,"Estimable"
"214","18-8138",80.1302170717768,3.04412031203369,"Estimable"
"215","18-8149",80.8922457920635,3.02944514245776,"Estimable"
"216","18-8174",81.3249517654395,2.90865481316125,"Estimable"
"217","18-8328",79.4961692201515,3.06195378815043,"Estimable"
"218","18-8359",79.6931826672657,3.04830563796569,"Estimable"
"219","18-8632",81.0477146503331,2.85910138861859,"Estimable"
"220","18-8850",80.4038230182715,2.99533861934344,"Estimable"
"221","18-8907",80.5276455133654,2.98048690646133,"Estimable"
"222","18-8917",81.0968297417685,2.94481958536406,"Estimable"
"223","18-9009",83.7950980260561,2.88559808539731,"Estimable"
"224","18-9035",86.1869549774977,3.00428457425807,"Estimable"
"225","18-9355",82.3337290008161,2.86847487958602,"Estimable"
"226","18-9722",80.1385694106891,3.05640944962591,"Estimable"
"227","18-9724",82.0629124449453,2.77714159803497,"Estimable"
"228","18-9949",85.3245830092111,2.75211209509977,"Estimable"
"229","18-9973",82.3711994865861,3.00533367461833,"Estimable"
"230","18-10148",79.1282215878265,2.94855651176456,"Estimable"
"231","18-10212",81.4227518631265,2.89792711315183,"Estimable"
"232","18-10216",83.0793202811709,2.83874523433978,"Estimable"
"233","18-10732",81.5122166464109,3.04013733406822,"Estimable"
"234","18-10753",83.83335502553,2.89316865826994,"Estimable"
"235","18-10767",85.4191769044667,2.90540406423206,"Estimable"
"236","18-10768",84.1934324924656,2.84613150651722,"Estimable"
"237","18-10915",79.9570195030898,3.07474140603096,"Estimable"
"238","18-11016",81.0984597225922,3.15384307279611,"Estimable"
"239","18-11122",79.7065422715017,2.94690002760761,"Estimable"
"240","18-11141",79.4555711773658,3.07398707212927,"Estimable"
"241","18-11146",80.7496667366945,3.14982333788953,"Estimable"
"242","18-11533",80.6620804965564,3.01382813521565,"Estimable"
"243","18-11535",79.1677151695783,3.05065718236816,"Estimable"
"244","18-11815",83.2703755793659,3.14737715461657,"Estimable"
"245","18-12001",83.4045835744014,2.80677610550024,"Estimable"
"246","18-12022",84.445180194379,2.96418101897274,"Estimable"
"247","18-12068",82.0386083396584,3.16204906094155,"Estimable"
"248","18-12360",76.9321122955888,2.95957094627621,"Estimable"
"249","18-12563",81.2054347526354,2.94527320003075,"Estimable"
"250","18-12568",83.7008373550438,2.68609465902866,"Estimable"
"251","18-12610",80.3374844497226,2.89226493532203,"Estimable"
"252","18-12627",84.4054335486576,2.79011003678659,"Estimable"
"253","18-12636",83.2832969155569,2.66967359076636,"Estimable"
"254","18-12729",78.2298531897637,3.10909131911712,"Estimable"
"255","18-12743",78.954706644274,3.24735233027684,"Estimable"
"256","18-12756",83.5998189843702,2.81538880955964,"Estimable"
"257","18-12772",83.5663443179803,2.94938372517685,"Estimable"
"258","18-12804",84.3009155570369,2.98673960580237,"Estimable"
"259","18-12809",81.9621439843253,2.83863528439087,"Estimable"
"260","18-13012",86.2384296519753,2.92580932173935,"Estimable"
"261","18-13061",84.638167556033,3.0270469509177,"Estimable"
"262","18-13117",83.2958919258569,3.252119384919,"Estimable"
"263","18-13237",86.7665244810102,2.90737423657573,"Estimable"
"264","18-13333",83.6069310394472,2.90865985951333,"Estimable"
"265","18-13372",84.6167706923029,3.01044776396605,"Estimable"
"266","18-13420",82.4563611417844,3.02981335987305,"Estimable"
"267","18-13635",87.0461698196436,2.90880731186155,"Estimable"
"268","18-13736",80.67562743424,2.95139768867204,"Estimable"
"269","18-13742",83.8348425150593,2.93067265669674,"Estimable"
"270","18-13748",85.2338103631605,2.79686753965297,"Estimable"
"271","18-13756",82.4118917347629,2.76969059814194,"Estimable"
"272","18-13764",80.8065706140653,3.02048395728574,"Estimable"
"273","18-13765",87.072914900999,2.8084659020816,"Estimable"
"274","18-13846",80.0524951670925,3.06666205448099,"Estimable"
"275","18-13852",87.967572203718,2.80911727030967,"Estimable"
"276","18-13954",85.7058278462275,2.92726454363399,"Estimable"
"277","18-13962",85.1497755023527,2.94668832223353,"Estimable"
"278","18-13965",83.5929474386664,2.77392052779748,"Estimable"
"279","18-14035",82.5759734247351,3.01370047379324,"Estimable"
"280","18-14054",83.8542041907169,2.9382621379462,"Estimable"
"281","18-14132",83.5443350405111,2.97371505889304,"Estimable"
"282","18-14141",84.2376145150431,2.89496221474737,"Estimable"
"283","18-14209",79.8026498125029,3.06169703793593,"Estimable"
"284","18-14238",82.4176740899191,2.91655962401397,"Estimable"
"285","18-14308",84.8129574274658,3.00861173226256,"Estimable"
"286","18-14311",85.4162304547037,2.88993915376656,"Estimable"
"287","18-14331",83.4546648484192,2.95803017359099,"Estimable"
"288","18-14362",79.9541658243308,2.96850920640008,"Estimable"
"289","18-14363",84.0048487717523,2.98255742752887,"Estimable"
"290","18-14524",81.9398721596673,2.80072072476955,"Estimable"
"291","18-14532",85.4302466915991,2.77710235023436,"Estimable"
"292","18-14535",87.2639389540213,2.73754061357371,"Estimable"
"293","18-14538",84.4337026087533,2.78935732560456,"Estimable"
"294","18-14620",80.785442057297,3.03549357443908,"Estimable"
"295","18-14647",80.321224494032,3.17559140555637,"Estimable"
"296","18-14905",84.8581155193649,3.12736571159953,"Estimable"
"297","18-14932",82.575608123299,2.66662609763332,"Estimable"
"298","18-15021",85.1593989028392,2.98772217267569,"Estimable"
"299","18-15042",84.0432620000533,2.94502288861821,"Estimable"
"300","18-15135",82.7790834220866,2.92536809963992,"Estimable"
"301","18-15157",81.8732498785914,2.95192859818454,"Estimable"
"302","18-15172",84.2205324785619,2.94846778502388,"Estimable"
"303","18-15271",85.5819661014232,2.92939507259213,"Estimable"
"304","18-15275",81.0479149448896,3.09295911246231,"Estimable"
"305","18-15357",86.2084425910532,2.99461228271419,"Estimable"
"306","18-15372",83.7023017327459,2.78068481615522,"Estimable"
"307","18-15567",82.1984056817292,3.02562587484261,"Estimable"
"308","18-15708",77.3607887552147,3.03392924870141,"Estimable"
"309","18-15716",84.9287907386063,2.89604645416815,"Estimable"
"310","18-15957",78.3675114342713,2.98520029766751,"Estimable"
"311","18-16216",81.3526394849031,3.02895790864714,"Estimable"
"312","18-16254",81.9182630046091,3.02938225025309,"Estimable"
"313","18-16272",80.0765379188925,3.05803823842689,"Estimable"
"314","18-16312",81.3774061076123,2.99868687337867,"Estimable"
"315","18-16345",77.3255077923334,3.01176504692254,"Estimable"
"316","18-16368",80.533152673398,2.96945841239704,"Estimable"
"317","18-16479",83.2589856034237,3.01944333324772,"Estimable"
"318","18-16552",82.4043658711461,2.97539029103067,"Estimable"
"319","18-16662",81.6897133245373,2.9442669633171,"Estimable"
"320","18-16663",79.4578065893051,3.02414736243141,"Estimable"
"321","18-16756",84.1061915755764,2.93679892330323,"Estimable"
"322","18-16827",84.7296402970867,2.94270111963408,"Estimable"
"323","18-16828",81.6842306632631,2.81791243478877,"Estimable"
"324","18-16837",80.7522764003245,2.95998180622871,"Estimable"
"325","18-16860",84.6489109856817,3.09048478024779,"Estimable"
"326","18-17108",82.0257977002076,2.93147865821995,"Estimable"
"327","18-17119",83.4696194773373,2.76809032375802,"Estimable"
"328","18-17141",84.1954954714343,2.7907295007912,"Estimable"
"329","18-17244",80.905876272274,2.98905656027188,"Estimable"
"330","18-17853",78.2304275992551,3.17648090838372,"Estimable"
"331","18-17905",88.3920864356631,2.80790227622616,"Estimable"
"332","18-17971",80.3845127363783,3.06611914150293,"Estimable"
"333","18-18116",81.7163201897669,3.16255202530054,"Estimable"
"334","18-18235",75.9855812533237,3.23961453586951,"Estimable"
"335","18-18455",80.8839584725911,3.19836860869306,"Estimable"
"336","18-19625",84.8127060382082,2.93430663916857,"Estimable"
"337","18-19667",80.651529366733,3.18566826202719,"Estimable"
"338","18-19907",83.6608477523057,2.95754894993362,"Estimable"
"339","18-20729",76.2764072230538,3.30063228868114,"Estimable"
"340","18-20951",88.5992300851092,2.93930672269918,"Estimable"
"341","18-21154",84.4870216694349,3.22926067281212,"Estimable"
"342","18-21275",79.7492535650313,3.03086393577161,"Estimable"
"343","18-21736",83.02069481259,3.01967363819034,"Estimable"
"344","18-21916",84.7010054925632,3.23597435982112,"Estimable"
"345","18-22132",86.0893142794104,2.79230012946218,"Estimable"
"346","18-22144",84.5669556134249,2.89972211809784,"Estimable"
"347","18-22424",82.1370098911402,3.18224203743381,"Estimable"
"348","18-22750",84.9765053799997,3.12707266141162,"Estimable"
"349","18-22767",88.8402537472767,2.81150114642975,"Estimable"
"350","18-22976",89.7507705347311,2.7663206259765,"Estimable"
"351","18-23224",85.0073169583937,2.81957416233457,"Estimable"
"352","18-23760",89.2291080326511,2.77206067258552,"Estimable"
"353","18-23779",85.2002908821844,2.94953855447941,"Estimable"
"354","18-23814",80.0806568838481,3.08752654714468,"Estimable"
"355","18-23819",80.7149976445017,3.09622328433234,"Estimable"
"356","18-24004",82.3013031230178,3.20037978529723,"Estimable"
"357","18-24173",83.5960972233613,3.15827155424696,"Estimable"
"358","18-24331",86.9730204363499,2.93937058366795,"Estimable"
"359","18-24375",83.8543624048738,3.14869666297934,"Estimable"
"360","18-24412",80.3938102279639,3.17572097495114,"Estimable"
"361","18-25236",78.6949779325134,3.06408320737509,"Estimable"
"362","18-25521",81.415917672952,3.00313677324704,"Estimable"
"363","18-25636",74.8608851194032,3.25878269220628,"Estimable"
"364","18-25959",86.3742118571005,2.88616029276976,"Estimable"
"365","18-26037",86.0672381561886,2.77290416515502,"Estimable"
"366","18-26107",81.6911013626422,3.17854764652821,"Estimable"
"367","18-26766",82.363160490483,2.9076687156894,"Estimable"
"368","18-27251",85.8186138286017,3.04502457825351,"Estimable"
"369","18-27460",87.9039924330455,2.99786460889621,"Estimable"
"370","18-27536",83.558051781475,3.1340654331023,"Estimable"
"371","18-28159",82.1556438488717,3.13303747792895,"Estimable"
"372","18-28930",83.0287492944166,3.2787605722272,"Estimable"
"373","18-28931",89.4787881287131,2.95756596805335,"Estimable"
"374","18-28972",79.8976929585167,3.29450271649123,"Estimable"
"375","18MSFRS-18",90.8829577330578,2.67620125977607,"Estimable"
"376","18MSFRS-29",82.6334184363431,3.12128772244177,"Estimable"
"377","18MSFRS-32",88.6469022137965,2.78505013908365,"Estimable"
"378","18MSFRS-36",84.1261091608533,3.14976324550468,"Estimable"
"379","18MSFRS-50",91.3899747759875,2.7706894630192,"Estimable"
"380","18MSFRS-53",86.935258946088,2.86902439897714,"Estimable"
"381","18MSFRS-60",89.1630184021474,2.78447354284813,"Estimable"
"382","18MSFRS-66",86.3045917239103,2.61407289140975,"Estimable"
"383","US16-IL-061-032",87.6566924521117,2.81375221388324,"Estimable"
"384","US16-IL-061-046",86.7146923591131,2.90112646203935,"Estimable"
"385","US16-IL-061-068",86.5055860208212,2.77280527811007,"Estimable"
"386","US16-IL-061-075",85.5214779705825,2.97637009048377,"Estimable"
"387","US16-IL-061-077",85.7495363068367,2.91045022615411,"Estimable"
"388","US16-IL-061-083",83.7437983766204,2.952162157729,"Estimable"
"389","US16-IL-061-100",86.1884474392264,2.90292520172803,"Estimable"
"390","US16-IL-061-102",88.6164630015053,2.92818971704727,"Estimable"
"391","US16-IL-061-158",85.4279816898832,2.96876786402658,"Estimable"
"392","US16-IL-061-162",85.0005885649579,2.8844168781382,"Estimable"
"393","US16-IL-063-008",80.7188978371476,3.06511129372092,"Estimable"
"394","US16-IL-063-026",85.0556935763162,2.75107601062621,"Estimable"
"395","US16-IL-063-030",84.0853367629772,2.86538017974272,"Estimable"
"396","US16-IL-063-049",85.4188739916994,2.85108159946627,"Estimable"
"397","US16-IL-063-063",87.5397246758133,2.73362953711653,"Estimable"
"398","US16-IL-063-177",84.716541548668,2.82227839945654,"Estimable"
"399","US16-IL-063-234",84.0013444789331,2.91791386981197,"Estimable"
"400","US16-IL-063-242",82.7435603098998,3.04598012326247,"Estimable"
"401","US16-IL-064-029",85.7264339182771,2.81672683566786,"Estimable"
"402","US16-IL-064-065",81.6472820993747,2.93060514610117,"Estimable"
"403","US16-IL-064-121",82.0922326898296,3.14076455776104,"Estimable"
"404","US16-IL-064-168",82.4994671438145,2.91971190938019,"Estimable"
"405","US16-IL-064-230",81.4028469204722,2.83897582671232,"Estimable"
"406","US16-IL-064-248",84.6403639714863,2.82487231965183,"Estimable"
"407","US16-IL-065-010",80.3991028706559,2.84790034830575,"Estimable"
"408","US17-IL-108-002",83.1648854095466,2.96100468970024,"Estimable"
"409","US17-IL-108-003",82.1539125447943,3.21970281172311,"Estimable"
"410","US17-IL-108-005",85.3685873179602,2.92559160337285,"Estimable"
"411","US17-IL-108-011",86.1937162921115,2.95840680401331,"Estimable"
"412","US17-IL-108-020",83.9594660432512,3.09343914725199,"Estimable"
"413","US17-IL-108-035",90.3798922641272,2.90239886697794,"Estimable"
"414","US17-IL-108-039",92.4829662585571,2.77381545368044,"Estimable"
"415","US17-IL-108-047",86.6780956613958,2.96512527873601,"Estimable"
"416","US17-IL-108-050",84.556873966853,3.00033914444999,"Estimable"
"417","US17-IL-108-059",86.2360664089706,2.92010257915245,"Estimable"
"418","US17-IL-108-065",87.9145053429533,2.8863569080214,"Estimable"
"419","US17-IL-108-068",88.5265607092707,2.89880049759678,"Estimable"
"420","US17-IL-108-070",88.1591536293508,2.79531265399101,"Estimable"
"421","US17-IL-109-038",77.7271722869968,3.19552227573585,"Estimable"
"422","US17-IL-109-046",89.1841229320968,3.07018104972687,"Estimable"
"423","US17-IL-109-056",83.086129655513,3.03382580574544,"Estimable"
"424","US17-IL-110-003",82.1377178655141,3.08253764824341,"Estimable"
"425","US17-IL-110-005",79.8351216514475,3.01971473713147,"Estimable"
"426","US17-IL-110-040",81.0400722664725,3.004532772837,"Estimable"
"427","US17-IL-110-041",84.3087745846606,2.98583208307095,"Estimable"
"428","US17-IL-110-059",83.1833234791472,3.04091244669559,"Estimable"
"429","US17-IL-110-060",83.3450114773836,3.00847886956802,"Estimable"
"430","US17-IL-111-002",81.5364408678361,3.12893871478777,"Estimable"
"431","US17-IL-111-005",87.3796088494053,2.74566536365219,"Estimable"
"432","US17-IL-111-006",85.8143026888577,2.77112493585726,"Estimable"
"433","US17-IL-111-007",80.5633025020575,2.88291733178075,"Estimable"
"434","US17-IL-111-008",81.3391855684969,2.88342809214316,"Estimable"
"435","US17-IL-111-012",86.3814248668193,2.82248956577484,"Estimable"
