"","germplasmName","predicted.value","std.error","status"
"132","US16-IL-064-234",81.7466732054057,2.89730681876628,"Estimable"
"133","US16-IL-064-235",87.8952866416062,2.70447513917005,"Estimable"
"134","US16-IL-064-240",85.002091676263,2.79789414897218,"Estimable"
"135","US16-IL-065-019",76.392118232309,2.74854912907627,"Estimable"
"136","US16-IL-065-031",74.4250432585163,2.73072386277389,"Estimable"
"137","US16-IL-065-032",76.4555564297399,2.77785687252178,"Estimable"
"138","US16-IL-065-034",83.144944622549,2.87004238875685,"Estimable"
"139","US16-IL-065-037",82.6954024547023,2.6692339986023,"Estimable"
"140","US16-IL-065-076",81.8531512489278,2.75234410478114,"Estimable"
"141","US16-IL-065-094",79.3976641057398,2.73781883027811,"Estimable"
"142","US16-IL-065-104",77.7323485422478,2.76066548499888,"Estimable"
"143","US16-IL-065-107",79.5599465711417,2.72304476657471,"Estimable"
"144","US16-IL-065-113",82.203054593586,2.75769367862035,"Estimable"
"145","US16-IL-066-044",81.8380540450773,2.75425065285911,"Estimable"
"146","US16-IL-066-090",89.0343739759979,2.84162288043578,"Estimable"
"147","18-370",79.9321592854006,3.00279224400843,"Estimable"
"148","18-827",86.2257220575044,2.68443248603089,"Estimable"
"149","18-842",87.979406061891,2.54185954201118,"Estimable"
"150","18-870",79.4416675248176,2.97264379606841,"Estimable"
"151","18-904",82.5808198221624,2.75193587308733,"Estimable"
"152","18-956",83.2949030489363,2.77698911721025,"Estimable"
"153","18-957",83.6325100281122,3.0070385348724,"Estimable"
"154","18-1010",80.118146932852,2.94683207213231,"Estimable"
"155","18-1050",76.4240075106562,3.03306195586203,"Estimable"
"156","18-1108",79.8839809988759,3.04901341054191,"Estimable"
"157","18-1250",78.7428485435836,2.77773783113824,"Estimable"
"158","18-1435",81.9284680977474,3.0075664059742,"Estimable"
"159","18-1577",82.6509907669162,2.7544775979425,"Estimable"
"160","18-2408",78.747929704848,3.06034716827098,"Estimable"
"161","18-2610",81.6468257821238,2.98355495121682,"Estimable"
"162","18-2616",77.2291171893283,2.99322094708916,"Estimable"
"163","18-2677",80.1268183373525,2.96078897868293,"Estimable"
"164","18-2872",70.21016008178,3.00656661739481,"Estimable"
"165","18-3238",82.4010446205415,2.96724994164836,"Estimable"
"166","18-3312",80.970759466328,2.99016621186641,"Estimable"
"167","18-3314",77.6740840412494,3.00570449983872,"Estimable"
"168","18-3977",75.9995446366827,3.05464319263569,"Estimable"
"169","18-4022",73.7420784806903,3.05806278080735,"Estimable"
"170","18-4360",80.7994670226754,2.70761133308137,"Estimable"
"171","18-4405",79.5602403068391,2.93789339327481,"Estimable"
"172","18-4425",79.1667174208525,3.04761850240048,"Estimable"
"173","18-4614",80.5821719339857,2.84246969818331,"Estimable"
"174","18-4679",82.4365059530876,3.10339990285837,"Estimable"
