"","study","germplasmName","predicted.value","std.error","status"
"147","YT_Addie_23","IL2021-15969",93.6955561169505,4.74622880146165,"Estimable"
"148","YT_Addie_23","IL2021-15973",93.8487424997684,4.74226668715874,"Estimable"
"149","YT_Addie_23","IL2021-16031",98.1303975032839,4.68185258237775,"Estimable"
"150","YT_Addie_23","IL2021-16038",96.7177902949843,4.75538025162948,"Estimable"
"151","YT_Addie_23","IL2021-16041",95.935515078317,4.7591270499004,"Estimable"
"152","YT_Addie_23","IL2021-16043",96.075079692762,4.75784040303299,"Estimable"
"153","YT_Addie_23","IL2021-16120",92.6334296731362,3.18135250718418,"Estimable"
"154","YT_Addie_23","IL2021-16151",95.3725994267021,4.77807595301718,"Estimable"
"155","YT_Addie_23","IL2021-16170",96.3280200775794,4.91331519142757,"Estimable"
"156","YT_Addie_23","IL2021-16212",94.0003258960965,3.24187665354156,"Estimable"
"157","YT_Addie_23","IL2021-16226",95.7055795628465,4.88815292353499,"Estimable"
"158","YT_Addie_23","IL2021-16270",97.2123875272497,4.68185258237775,"Estimable"
"159","YT_Addie_23","IL2021-16272",96.9624415951699,4.76069397803403,"Estimable"
"160","YT_Addie_23","IL2021-16322",90.9991307157971,3.16576839017583,"Estimable"
"161","YT_Addie_23","IL2021-16325",95.611140278952,4.74534760028728,"Estimable"
"162","YT_Addie_23","IL2021-16330",96.0758873328125,3.06547419100034,"Estimable"
"163","YT_Addie_23","IL2021-16334",96.7628270152786,4.74975411739,"Estimable"
"164","YT_Addie_23","IL2021-16335",95.0914343047816,4.75976088642774,"Estimable"
"165","YT_Addie_23","IL2021-164",95.7356761761989,4.74913956142599,"Estimable"
"166","YT_Addie_23","IL2021-16410",96.3373372573116,4.91331519142757,"Estimable"
"167","YT_Addie_23","IL2021-16415",98.1115979624263,2.61746033542428,"Estimable"
"168","YT_Addie_23","IL2021-16419",96.2110984430722,2.94564460303048,"Estimable"
"169","YT_Addie_23","IL2021-16421",90.4119556268722,3.11539248028621,"Estimable"
"170","YT_Addie_23","IL2021-16443",94.5415376373409,4.75767398674614,"Estimable"
"171","YT_Addie_23","IL2021-16452",99.9806697389608,2.96275366774094,"Estimable"
"172","YT_Addie_23","IL2021-16457",95.7299090483884,4.75471970823719,"Estimable"
"173","YT_Addie_23","IL2021-16459",96.9581096991999,3.09157174082417,"Estimable"
"174","YT_Addie_23","IL2021-16465",92.9634687016099,4.75311589696255,"Estimable"
"175","YT_Addie_23","IL2021-16473",98.0642832101109,4.77905627099733,"Estimable"
"176","YT_Addie_23","IL2021-16509",95.4789291292803,4.68185258237775,"Estimable"
"177","YT_Addie_23","IL2021-16544",93.9410273362992,3.04709395391956,"Estimable"
"178","YT_Addie_23","IL2021-16567",94.8175298124331,4.75742358788055,"Estimable"
"179","YT_Addie_23","IL2021-16572",96.000507334613,4.75009697799694,"Estimable"
"180","YT_Addie_23","IL2021-16576",92.5967944561034,2.73231496512923,"Estimable"
"181","YT_Addie_23","IL2021-16612",101.907597980471,2.99587075557564,"Estimable"
"182","YT_Addie_23","IL2021-16620",96.3590773433535,4.91331519142757,"Estimable"
"183","YT_Addie_23","IL2021-16642",95.5649735052812,4.88815292353499,"Estimable"
"184","YT_Addie_23","IL2021-16645",100.759608980599,3.23832452107403,"Estimable"
"185","YT_Addie_23","IL2021-16668",95.1926574958069,4.75002272726683,"Estimable"
"186","YT_Addie_23","IL2021-16676",103.833281857159,2.99215305472886,"Estimable"
"187","YT_Addie_23","IL2021-16721",95.8745839972769,4.91331519142757,"Estimable"
"188","YT_Addie_23","IL2021-16722",101.576135711757,2.98536930093386,"Estimable"
"189","YT_Addie_23","IL2021-16726",100.093646139192,3.15404441092945,"Estimable"
"190","YT_Addie_23","IL2021-16728",97.3066861876039,2.78075894358601,"Estimable"
"191","YT_Addie_23","IL2021-16734",98.0231311280228,4.74866967714696,"Estimable"
"192","YT_Addie_23","IL2021-16742",95.5852697318277,4.75194102357435,"Estimable"
"193","YT_Addie_23","IL2021-16764",95.8932183567414,4.91331519142757,"Estimable"
"194","YT_Addie_23","IL2021-16772",98.0841526492839,2.78340166270514,"Estimable"
"195","YT_Addie_23","IL2021-16807",89.8593257576153,2.72757612738184,"Estimable"
"196","YT_Addie_23","IL2021-16810",96.1851566550183,4.91331519142757,"Estimable"
"197","YT_Addie_23","IL2021-16814",97.2858292107669,4.74988579299593,"Estimable"
"198","YT_Addie_23","IL2021-16820",99.2953701585556,3.14582263589889,"Estimable"
"199","YT_Addie_23","IL2021-16944",95.9639522314167,4.88815292353499,"Estimable"
"200","YT_Addie_23","IL2021-17043",95.6042954067468,4.74679395035473,"Estimable"
"201","YT_Addie_23","IL2021-17103",94.7253173353864,3.14026137248562,"Estimable"
"202","YT_Addie_23","IL2021-17156",95.9140494402742,3.12006697334677,"Estimable"
"203","YT_Addie_23","IL2021-17213",97.8960323549296,4.76814311257347,"Estimable"
"204","YT_Addie_23","IL2021-17373",94.224335453073,3.10771013316826,"Estimable"
"205","YT_Addie_23","IL2021-17409",93.7297711029599,3.05811094225197,"Estimable"
"206","YT_Addie_23","IL2021-17428",96.9373389996192,2.69246490927319,"Estimable"
"207","YT_Addie_23","IL2021-17431",94.6266295941093,3.18767168202626,"Estimable"
"208","YT_Addie_23","IL2021-17463",90.544368138689,3.06603191294014,"Estimable"
"209","YT_Addie_23","IL2021-17475",100.931483976451,3.04568209515601,"Estimable"
"210","YT_Addie_23","IL2021-1748",94.584203966215,4.74021696939623,"Estimable"
"211","YT_Addie_23","IL2021-1749",94.9584964835298,4.74371151099727,"Estimable"
"212","YT_Addie_23","IL2021-17506",102.697084963489,2.64717060616629,"Estimable"
"213","YT_Addie_23","IL2021-17534",90.9887088078069,3.22569524552056,"Estimable"
"214","YT_Addie_23","IL2021-17568",95.9637508744945,4.7459451679426,"Estimable"
"215","YT_Addie_23","IL2021-17621",97.3768405257925,4.7600529327185,"Estimable"
"216","YT_Addie_23","IL2021-1763",97.2274079766062,4.88815292353499,"Estimable"
"217","YT_Addie_23","IL2021-17641",97.2359262445839,4.68185258237775,"Estimable"
"218","YT_Addie_23","IL2021-1768",97.0227921876737,4.7440141416255,"Estimable"
"219","YT_Addie_23","IL2021-17749",100.751358896009,3.14558276095431,"Estimable"
"220","YT_Addie_23","IL2021-17752",98.5539005649637,2.7684759569879,"Estimable"
"221","YT_Addie_23","IL2021-1776",96.707233954233,4.7546592623773,"Estimable"
"222","YT_Addie_23","IL2021-17773",96.4899078351002,4.75085896004706,"Estimable"
"223","YT_Addie_23","IL2021-1778",93.9671524740515,4.75597737130609,"Estimable"
"224","YT_Addie_23","IL2021-17813",101.974773802625,2.74282601489352,"Estimable"
"225","YT_Addie_23","IL2021-17835",95.0464689395936,4.76891864090791,"Estimable"
"226","YT_Addie_23","IL2021-17838",100.672972619158,2.76371718759239,"Estimable"
"227","YT_Addie_23","IL2021-17841",98.0182411363134,3.05983485201241,"Estimable"
"228","YT_Addie_23","IL2021-17845",100.151670800984,3.08572500061815,"Estimable"
"229","YT_Addie_23","IL2021-17848",92.6601766458522,3.08679772032303,"Estimable"
"230","YT_Addie_23","IL2021-17857",98.8214037512779,2.96851029034878,"Estimable"
"231","YT_Addie_23","IL2021-17859",99.3023124542834,3.1748601912891,"Estimable"
"232","YT_Addie_23","IL2021-17863",96.818394637484,3.02026927852624,"Estimable"
"233","YT_Addie_23","IL2021-17866",98.8341707501077,3.0262063254101,"Estimable"
"234","YT_Addie_23","IL2021-17919",99.7710429325849,2.68636718935363,"Estimable"
"235","YT_Addie_23","IL2021-17949",98.2724241609101,2.70520179387943,"Estimable"
"236","YT_Addie_23","IL2021-17958",103.288479135169,3.21983917945667,"Estimable"
"237","YT_Addie_23","IL2021-17961",93.207087428697,3.06550560639265,"Estimable"
"238","YT_Addie_23","IL2021-17968",94.593333511954,3.07733986487926,"Estimable"
"239","YT_Addie_23","IL2021-17972",95.0858076533382,3.04174901428086,"Estimable"
"240","YT_Addie_23","IL2021-1805",93.982178911454,4.74553389120296,"Estimable"
"241","YT_Addie_23","IL2021-18124",99.5453864322467,3.22267799746557,"Estimable"
"242","YT_Addie_23","IL2021-18141",95.5555171417187,4.75180515692784,"Estimable"
"243","YT_Addie_23","IL2021-1815",95.7557766468962,2.7593310328567,"Estimable"
"244","YT_Addie_23","IL2021-18152",100.996610666137,3.07807693800305,"Estimable"
"245","YT_Addie_23","IL2021-18153",96.7690251334914,4.76595134729409,"Estimable"
"246","YT_Addie_23","IL2021-18165",96.9533932715562,4.74716481316931,"Estimable"
