"","germplasmName","predicted.value","std.error","status","trait","study","rel"
"3626","OH20-36-80",16.207898829173,0.527268756136101,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3627","OH20-8-108",17.4011387258731,0.537028857768115,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3628","OH20-8-28",17.7143071468319,0.526948018377736,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3629","OH20-94-25",16.3501412866405,0.521929819163738,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3630","OH20-96-116",17.5108035496391,0.529717749326297,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3631","OH20-96-99",18.3005834945669,0.535663445541254,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3632","OH20-98-32",16.6168596981036,0.534976778571525,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3633","OH20*13-104",17.8155086860784,0.525632927859462,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3634","OH20*24-51",16.5761503463223,0.53428507106294,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3635","OH20*28-21",17.6642888792753,0.536042289458986,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3636","OH20*4-84",17.0840261165724,0.534769011500629,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3637","OH20*44-72",16.9676684167416,0.538804848208328,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3638","OH20*46-96",16.4438193054409,0.523902773775227,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3639","OH20*49-18",16.4904390681291,0.536855726731225,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3640","OH20*92-110",16.4367076975579,0.533227466300861,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3641","OH20*92-43",16.5653119425193,0.550144104716188,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3642","Pio 25R40",18.0163000607113,0.521306602157932,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3643","Pio 25R74",16.1061744586777,0.497982039780897,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3644","SY100",17.5314835055718,0.521273760958888,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3645","X14-1008-92-13-3",16.9700774455296,0.51761142226649,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3646","X14-1027-131-19-5",16.5344886221175,0.528509939651598,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3647","X14-1031-103-4-1",16.5647521806219,0.519379226364579,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3648","X14-1031-104-7-3",17.5638689753269,0.508478472675011,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3649","X14-1107-95-18-5",16.8406138533065,0.514947439760777,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3650","X14-1107-95-19-5",18.0241238522078,0.512728168730023,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3651","X14-1110-80-12-1",17.2942931050005,0.505308476003587,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3652","X14-1147-137-4-1",16.66760295379,0.522514986275741,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3653","X14-1147-158-14-5",16.6903925514853,0.515435190545837,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3654","X14-1205-147-13-5",17.307538680623,0.516417848497752,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3655","X14-1205-147-16-1",17.240932373676,0.510825959028591,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3656","X14-1206-52-2-1",16.1433115183446,0.508565994754442,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3657","X14-1209-140-12-1",17.6983458888043,0.517039996276597,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3658","X14-1209-141-18-3",17.473884047308,0.510977673159319,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3659","X14-1217-49-11-1",17.5811350107527,0.505953039991278,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3660","X14-1305-15-7-3",17.6962670895846,0.550842741477825,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3661","X15-1004-16-4-5-1",17.3182196386763,0.538961903878685,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3662","X15-1004-24-1-1-7",18.0385814807436,0.524638828402365,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3663","X15-1073-34-20-5-7",16.9633941879726,0.536674137888493,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3664","X15-1073-35-7-1-1",16.5601316088518,0.534687791811046,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3665","X15-1073-36-20-3-4",16.2098177368482,0.535366476192014,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3666","X15-1073-37-1-1-1",16.5299696532069,0.530029262192061,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3667","X15-1079-130-7-5",16.5949137213542,0.510353529828083,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3668","X15-1085-56-15-3-10",16.6635257048307,0.541702269196139,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3669","X15-1085-56-15-3-11",16.6345722486179,0.535451291581662,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3670","X15-1085-56-15-3-8",16.6163796252101,0.534001775479746,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3671","X15-1085-57-3-5-13",18.0540227755089,0.544077511362349,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3672","X15-1091-49-2-3",16.40011362221,0.507614870917062,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3673","X15-1091-98-18-3",16.2629692964209,0.508852144147175,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3674","X15-1118-27-1-3",16.8658476647529,0.522294826965784,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3675","X15-1141-5-20-1-4",16.8017742846061,0.530959978766154,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3676","X15-1141-53-1-5-10",17.5215334710413,0.527441697332946,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3677","X15-1141-53-2-5-2",17.2977616101247,0.520357762167264,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3678","X16-1002-4-3-3-1",18.0786106289733,0.541496441845405,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3679","X16-1007-30-19-5-1",17.1807571793988,0.53332147411016,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3680","X16-1008-42-10-3-1",17.1791365273295,0.534262637751375,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3681","X16-1016-35-3-1-1",16.7319827840505,0.526076265991229,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3682","X16-1016-36-11-3-1",17.2517424620722,0.534127525189727,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3683","X16-1021-13-17-5-10",18.5061493182928,0.523792168842663,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3684","X16-1021-131-19-1-1",19.2427456029807,0.556614090015269,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3685","X16-1021-84-8-5-1",18.2408625521093,0.523796624673946,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3686","X16-1023-25-11-1-1",18.7353376880975,0.555454208915297,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3687","X16-1023-26-15-1-6",17.861285327252,0.524358136959724,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3688","X16-1023-26-16-1-10",17.7779008135295,0.536951495294139,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3689","X16-1023-26-16-1-4",17.6697870418289,0.540758580215011,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3690","X16-1023-26-19-1-8",17.8979822261557,0.540697003659523,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3691","X16-1023-86-4-5-1",17.5222629012829,0.528115075240784,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3692","X16-1026-45-1-5-10",18.203851090165,0.533899839817827,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3693","X16-1030-123-17-1-1",18.5568359018554,0.524766829697452,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3694","X16-1042-128-13-5-1",16.8415534627427,0.592241110509394,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3695","X16-1047-72-18-5-1",18.1066214450624,0.524328333006544,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3696","X16-1067-132-1-1-1",16.8063493310727,0.541522059411617,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3697","X16-1067-134-8-5-1",17.2213576335597,0.533614536316131,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3698","X16-1068-33-3-5-4",17.4038516581194,0.532848941308965,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3699","X16-1077-48-9-3-1",16.3843532216193,0.523277288700683,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3700","X16-1079-65-13-5-1",16.756991272433,0.55057220884677,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3701","X16-1079-73-15-3-2",17.1591737479585,0.526688530290028,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3702","X16-1081-22-11-3-13",16.2543532801541,0.536530386365339,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3703","X16-1088-99-14-1-4",17.2211392467196,0.538752276287189,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3704","X16-1092-7-6-5-1",16.7489997640897,0.528732647741448,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3705","X16-3013-1-12-5",17.5226668651982,0.517012804126713,"Estimable","Grain.moisture.content.","Big6_Laf_23",0.898500538986811
"3706","07-19334",136.703703621188,0.903511178605387,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3707","12-26004",131.192320600458,1.2465253583693,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3708","16-8048",134.572945243015,1.20096396253718,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3709","18-23760",134.961028181691,1.28822404123268,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3710","18-28931",136.240650196889,1.22201699539591,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3711","19-10123",131.344893321073,0.887480544433564,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3712","19-12926",131.602896701492,1.20178418187056,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3713","19-13414",134.209514710366,0.895955846427953,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3714","19-13451",132.956918737356,1.24487648325986,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3715","19-13713",131.42853585678,1.22309063674471,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3716","19-13978",131.173466334568,1.24091640087868,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3717","19-14617",131.275114336165,1.24001449612012,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3718","19-14845",130.961307944544,1.20191800864097,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3719","19-14933",130.907447152032,0.901896199638126,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3720","19-15017",130.244772708832,1.22293893540263,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3721","19-16176",133.405729880041,1.24369564416608,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3722","19-17546",130.979635748177,1.220796563836,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3723","19-17662",133.335113014841,0.902299704291481,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3724","19-18153",134.062720053926,0.909741083538911,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3725","19-18156",134.458677561887,0.895170993125293,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3726","19-18725",133.200972652434,1.24450889612526,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3727","19-18826",134.283722120058,0.895170506410455,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3728","19-18837",135.112766468846,0.886849147827293,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3729","19-18957",131.26415740808,1.2214069352617,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3730","19-19205",132.584585303008,1.22284606702844,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3731","19-20348",133.637042116316,0.89559225111691,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3732","19-21467",134.099306346524,1.24636242384718,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3733","19-21760",131.425032594322,0.89361219188857,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3734","19-21848",131.553032932056,0.902006076620419,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3735","19-22757",130.761025912696,0.909693036070778,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3736","19-23855",132.30953258161,1.26035638332853,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3737","19-25469",131.049785114502,1.22381325301831,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3738","19-26456",132.011166579571,1.22264320528366,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3739","19-26709",130.904133110274,0.898979473716332,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3740","19-27565",133.899687669311,0.901219566036188,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3741","19-4151",131.487206238168,0.901616980933195,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3742","19-5122",132.811938637209,0.909614415170572,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3743","19-5632",132.18784954476,0.909643604688374,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3744","19-6637",136.352342390601,0.901943954446728,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3745","19-6946",134.904850108128,0.894166729906291,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3746","2020-10001",133.407580120572,1.22048888493925,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3747","2020-10275",134.704361603287,1.2467910516305,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3748","2020-10322",133.98594488477,1.26208336144133,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3749","2020-10415",132.343018401124,1.22403796664216,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3750","2020-10435",132.94515925794,1.22267251486633,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3751","2020-10630",131.952705396952,1.22233137858188,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3752","2020-11426",132.088809462076,1.24121218833782,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3753","2020-12650",135.020119639798,1.26920669186007,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3754","2020-12665",132.110964625433,1.20211563660766,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3755","2020-13902",130.783523952456,1.22258120672955,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3756","2020-14116",136.355588600237,1.20233360897759,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3757","2020-15256",131.053555571861,1.21943109577999,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3758","2020-15726",134.832255858985,1.24075735589617,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3759","2020-16035",131.966415970025,1.2022049072548,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3760","2020-16102",130.701247483669,1.22450656116067,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3761","2020-2010",130.554221306315,1.22244075042515,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3762","2020-2101",131.2187270255,1.26458400497681,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3763","2020-2334",131.511517155652,1.22412221474774,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3764","2020-2749",131.491718440405,1.24410180129518,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3765","2020-2864",131.60822027769,1.20224533176786,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3766","2020-40034",133.108408753785,1.24447571864935,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3767","2020-5376",131.381265768584,1.20251750709282,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3768","2020-6205",130.99649876152,1.22367074703146,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3769","2020-6254",131.592748768951,1.20284029927761,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3770","2020-6435",131.642334592976,1.2203544839964,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3771","2020-7021",133.57627599865,1.26374811115294,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3772","2020-7719",132.660800024417,1.22085863662269,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3773","2020-7737",131.091997393556,1.20151827970497,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3774","2020-7917",130.82999016973,1.24081599514327,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3775","2020-9801",134.217185715777,1.24119832082957,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3776","2020-9945",131.829127968042,1.22184055367306,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3777","20PU-0001",134.655748293751,1.22270399524887,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3778","21PU-0015",142.657999905323,1.24094708643784,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3779","21PU-0026",138.941497135427,1.26637849519861,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3780","21PU-0030",138.084612359847,0.878794034843504,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3781","21PU-0033",138.226724331376,0.893196132061862,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3782","21PU-0040",138.250763494857,1.20278698061775,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3783","21PU-0042",138.04185201224,1.20228486831083,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3784","21PU-0046",138.17807253063,1.24018291311448,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3785","21PU-0051",136.535425014905,1.22220301356298,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3786","21PU-0058",136.718964466566,1.24332775426469,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3787","21PU-0071",142.143712908518,1.2018255818946,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3788","21PU-0072",136.264187677818,1.20040212035516,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3789","21PU-0104",134.2811855684,1.22162388995483,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3790","21PU-0154",140.291974328085,0.886088346439215,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3791","21PU-0163",141.177117407069,1.24088599228902,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3792","21PU-0165",137.545899133577,0.901105734963421,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3793","21PU-0176",136.778974084069,1.22128227003165,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3794","21PU-0183",143.528239476786,1.22138695326502,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3795","21PU-0185",136.500138990307,0.910394524668787,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3796","21PU-0280",134.983848533229,0.886560882001887,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3797","21PU-0282",134.020114150646,1.22244013168495,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3798","21PU-0285",134.693979789441,1.24217974614628,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3799","21PU-0286",135.821302999815,1.20240338208384,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3800","21PU-0288",136.318819358521,1.26406932200336,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3801","21PU-0291",137.890751783117,1.24252917331104,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3802","21PU-0292",134.94941411963,1.2440303984783,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3803","21PU-0293",134.788878659399,0.902224339365307,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3804","21PU-0294",136.131104729651,0.902664891908469,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3805","21PU-0298",135.608483790257,1.22202078335255,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3806","21PU-0344",135.434116221007,0.891514141598266,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3807","21PU-0467",135.453274481116,0.901590703224097,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3808","21PU-0502",137.924579082141,1.20178100447441,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3809","21PU-0507",135.950785005464,1.24457338567238,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3810","21PU-0524",135.04277154343,1.22351041115942,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3811","21PU-0532",135.019702571691,0.857005452228918,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3812","21PU-0561",136.250085427475,1.21927595789007,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3813","21PU-0645",134.888991641059,1.24513214577429,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3814","21PU-0648",132.067102773288,1.22454939969404,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3815","21PU-0673",136.10008684462,0.877942307830656,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3816","21PU-0674",135.170101055564,1.2416420563864,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3817","2201",133.835385641982,0.900976808757603,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3818","2202",137.361921418431,0.900993463060107,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3819","2203",137.544595304393,0.9018546492569,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3820","2204",133.059842565461,0.893738297462097,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3821","2205",137.892254527933,0.899557171411272,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3822","2206",134.573406263546,0.895296923411956,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3823","2207",136.163500616453,0.893967627550523,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3824","2208",135.662253368074,0.895840187335875,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3825","2209",138.71254335414,0.885230637386042,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3826","2210",137.93572119567,0.901274424128252,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3827","2211",137.298492139563,0.885241136057676,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3828","2212",142.34535640516,0.89950430707061,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3829","2213",138.435342542883,0.893479911881313,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3830","2214",134.552007428431,1.22168676124693,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3831","2215",138.020597596928,1.24417127693901,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3832","2216",135.112703975408,1.22179332713639,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3833","2217",136.033646636775,1.24511148205008,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3834","2218",135.20296205988,1.24281292453133,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3835","2219",137.811338708711,1.24135354519183,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3836","2220",139.165480635617,1.22064002603082,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3837","2221",139.927223828722,1.22303555033961,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3838","2222",135.756236639618,1.20279769699158,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3839","2223",136.28007098241,1.2442053459021,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3840","2224",136.234521376298,1.24137196204072,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3841","2225",134.668850815307,1.20158203342231,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3842","2226",137.866131814602,1.24083803146537,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3843","2227",134.59491297887,1.20185987857836,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3844","2228",135.344284896682,1.24564346373122,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3845","2229",141.717661744732,1.2406756856464,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3846","2230",138.958946911949,1.22306065773415,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
"3847","2231",138.741684057723,1.22276150546937,"Estimable","Heading.time...Julian.date","Big6_Laf_23",0.80801613161064
